MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ3.csv,music\Q3\MT0006555035.wav,0,0,0,0,0,2,2,2,0,2,2,0,,,,,,227.8148682800005,239.29877050005598,239.32787370000733,239.8045636000461,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ3.csv,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,music\Q1\MT0008401073.wav,0,0,0,0,0,3,3,0,0,0,0,0,,239.8045636000461,251.787982940051,251.80432560003828,263.797502100002,275.85177886004095,287.28580660000443,287.3587785999989,287.7957482000347,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,music\Q1\MT0003669917.wav,0,0,0,0,0,3,3,0,0,1,1,2,,,,,,287.80242188004775,299.2837837000261,299.3173467000015,299.79499940003734,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,music\Q1\MT0005163122.wav,0,0,0,0,0,3,3,0,0,2,2,1,,,,,,299.80031298005485,311.28420250001363,311.30694400001084,311.81229190004524,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ3.csv,music\Q3\MT0011158114.wav,1,0,1,0,0,0,0,2,0,0,0,1,,311.81229190004524,323.80125544000765,323.818027900008,335.8058569999994,347.85201432002356,359.3031936000334,359.3570778000285,359.84495290002087,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ3.csv,music\Q3\MT0003420996.wav,1,0,1,0,0,0,0,2,0,1,1,2,,,,,,359.85322046001676,371.30365120002534,371.3571351999999,371.84434370003873,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ3.csv,music\Q3\MT0000534539.wav,1,0,1,0,0,0,0,2,0,2,2,0,,,,,,371.85284716002644,383.30352440004935,383.35923750000075,383.8165975000011,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ3.csv,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ4.csv,music\Q4\MT0013486354.wav,1,0,1,0,0,1,1,3,0,0,0,1,,383.8165975000011,395.804568240029,395.8206618000404,407.80591400002595,419.8552925600205,431.3052953000297,431.3683582000085,431.82615470001474,407.80591400002595,419.85150600003544,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ4.csv,music\Q4\MT0000636335.wav,1,0,1,0,0,1,1,3,0,1,1,0,,,,,,431.8384270200564,443.3085024000029,443.348111600033,443.85008580004796,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ4.csv,music\Q4\MT0004759106.wav,1,0,1,0,0,1,1,3,0,2,2,2,,,,,,443.85794016004076,455.3090667000506,455.35866130003706,455.82475270004943,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ2.csv,music\Q2\MT0011959819.wav,1,0,1,0,0,2,2,1,0,0,0,1,,455.82475270004943,467.80935174001496,467.82578210002976,479.8268039000104,491.87647636003095,503.3105071000173,503.38911550003104,503.85346840001876,479.8268039000104,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ2.csv,music\Q2\MT0004882280.wav,1,0,1,0,0,2,2,1,0,1,1,2,,,,,,503.8602463600226,515.3109128000215,515.3686539000482,515.8520808000467,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ2.csv,music\Q2\MT0001376988.wav,1,0,1,0,0,2,2,1,0,2,2,0,,,,,,515.8606691600406,527.3113162000082,527.3691488000331,527.8290289000142,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ2.csv,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,music\Q1\MT0001217651.wav,1,0,1,0,0,3,3,0,0,0,0,0,,527.8290289000142,539.8117900400132,539.8285197000368,551.8183148000389,563.8624987200543,575.3130358000053,575.3682193999994,575.8540840000496,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,music\Q1\MT0012742379.wav,1,0,1,0,0,3,3,0,0,1,1,1,,,,,,575.8628889600049,587.3119046000065,587.3882228000439,587.8345357000362,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,music\Q1\MT0004141823.wav,1,0,1,0,0,3,3,0,0,2,2,2,,,,,,587.8449588200252,599.3123160000541,599.348890800029,599.9067779000034,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
MusicListQ1.csv,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,04,4,True,2023-01-16_16h59.14.779,BrainplaybackQuadrants,2022.2.4,59.99984398524797,
,,,,,,,,,,,,,,,,,,,,,,,,,599.9067779000034,623.8798322000075,623.9150004000403,624.8799260000233,,,,,,,,
