MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ3.csv,music\Q3\MT0015682649.wav,0,0,0,0,0,2,2,2,0,2,2,0,,,,,,233.40614546999822,244.87306439999884,244.9070689,245.38584160000028,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ3.csv,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,music\Q1\MT0028495262.wav,0,0,0,0,0,3,3,0,0,0,0,0,,245.38584160000028,257.373662889998,257.390151399999,269.37761449999743,281.42457826999777,292.87476519999836,292.92655860000013,293.3929243999992,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,music\Q1\MT0006747288.wav,0,0,0,0,0,3,3,0,0,1,1,1,,,,,,293.39157627999737,304.87525569999707,304.89763559999847,305.39228269999876,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,music\Q1\MT0032235381.wav,0,0,0,0,0,3,3,0,0,2,2,2,,,,,,305.3923480799989,316.87559580000016,316.8970402999985,317.4216065999972,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ4.csv,music\Q4\MT0011886148.wav,1,0,1,0,0,0,0,3,0,0,0,1,,317.4216065999972,329.40941608999964,329.4264574999979,341.41837139999916,353.4605403700003,364.91068319999977,364.9610854999992,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ4.csv,music\Q4\MT0015706588.wav,1,0,1,0,0,0,0,3,0,1,1,0,,,,,,365.4609166699989,376.9111372999978,376.9670656999988,377.436532599997,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ4.csv,music\Q4\MT0002698827.wav,1,0,1,0,0,0,0,3,0,2,2,2,,,,,,377.44473726999746,388.9118725999979,388.9475921999983,389.4335198999979,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ3.csv,music\Q3\MT0008841966.wav,1,0,1,0,0,1,1,2,0,0,0,1,,389.4335198999979,401.4120376900002,401.44568029999937,413.41723869999987,425.46310787,436.91359739999825,436.967049699997,437.4380672999978,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ3.csv,music\Q3\MT0011969592.wav,1,0,1,0,0,1,1,2,0,1,1,0,,,,,,437.44687886999924,448.91406409999763,448.9582069999997,449.4382406000004,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ3.csv,music\Q3\MT0002142155.wav,1,0,1,0,0,1,1,2,0,2,2,2,,,,,,449.44767497000026,460.9141141,460.95890849999705,461.4383779999989,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ3.csv,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ2.csv,music\Q2\MT0013313448.wav,1,0,1,0,0,2,2,1,0,0,0,0,,461.4383779999989,473.41464748999823,473.44788229999904,485.4275197999996,497.46601136999703,508.91594780000014,508.9672814999976,509.44290289999844,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ2.csv,music\Q2\MT0003782002.wav,1,0,1,0,0,2,2,1,0,1,1,2,,,,,,509.44947536999786,520.9163896999999,520.9577319999989,521.4406654999984,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ2.csv,music\Q2\MT0009421924.wav,1,0,1,0,0,2,2,1,0,2,2,1,,,,,,521.4502383699979,532.9167376000005,532.9578148999972,533.4438558000002,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ2.csv,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,music\Q1\MT0014576739.wav,1,0,1,0,0,3,3,0,0,0,0,0,,533.4438558000002,545.414022389997,545.4505697999994,557.4179437999992,569.4516239699984,580.9184547000004,580.9574726999999,581.4375526999975,,569.4377045999972,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,music\Q1\MT0010900969.wav,1,0,1,0,0,3,3,0,0,1,1,1,,,,,,581.4356054799996,592.9188878999994,592.9384510999989,593.4376580999997,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,music\Q1\MT0003144898.wav,1,0,1,0,0,3,3,0,0,2,2,2,,,,,,593.4358326799979,604.919289999998,604.937779099997,605.5226867999991,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
MusicListQ1.csv,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,11,1,True,2023-03-08_17h42.01.205,BrainplaybackQuadrants,2022.2.4,59.655406508902544,
,,,,,,,,,,,,,,,,,,,,,,,,,605.5226867999991,629.4869914999981,629.5373794999978,630.4876433999998,,,,,,,,
