MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0005074629.wav,0,0,0,0,0,2,2,3,0,2,2,0,,,,,,259.4147178200006,270.88200289999986,270.9153389000003,271.42058329999963,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,music\Q1\MT0004683099.wav,0,0,0,0,0,3,3,0,0,0,0,0,,271.42058329999963,283.3823853399992,283.43247320000046,295.38344179999876,307.4330150600006,318.88368789999913,318.9435197999992,319.41021790000013,295.38344179999876,307.4237482999997,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,music\Q1\MT0031996897.wav,0,0,0,0,0,3,3,0,0,1,1,2,,,,,,319.4168522200003,330.8841218999987,330.9249435999991,331.41751320000003,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,music\Q1\MT0013590244.wav,0,0,0,0,0,3,3,0,0,2,2,1,,,,,,331.41725421999996,342.88451890000033,342.92406610000035,343.4563653999994,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,music\Q1\MT0002532237.wav,1,0,1,0,0,0,0,0,0,0,0,2,,343.4563653999994,355.4515907400002,355.4683184000005,367.45512640000015,379.51887615999914,390.9528632999991,391.0247944999992,391.47793789999923,367.45512640000015,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,music\Q1\MT0032332758.wav,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,391.48601771999944,402.95330209999884,402.9940248999992,403.48839939999925,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,music\Q1\MT0007443823.wav,1,0,1,0,0,0,0,0,0,2,2,0,,,,,,403.48646912000055,414.9555522999999,414.9930284999991,415.47894219999944,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ1.csv,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,music\Q2\MT0006919878.wav,1,0,1,0,0,1,1,1,0,0,0,0,,415.47894219999944,427.45411903999974,427.48750239999936,439.4711544999991,451.5212368599994,462.9552430999993,463.0334267999988,463.47932149999906,439.4711544999991,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,music\Q2\MT0033084992.wav,1,0,1,0,0,1,1,1,0,1,1,1,,,,,,463.4883901199997,474.95520790000046,474.9932530999995,475.4770998999993,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,music\Q2\MT0003311798.wav,1,0,1,0,0,1,1,1,0,2,2,2,,,,,,475.4880877199999,486.95626730000004,486.99462219999987,487.5029236999999,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ2.csv,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,music\Q3\MT0031693432.wav,1,0,1,0,0,2,2,2,0,0,0,1,,487.5029236999999,499.45662633999945,499.50679730000047,511.46481589999894,523.5239584599993,534.9411129,535.0339458999988,535.4647249999998,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,music\Q3\MT0001982863.wav,1,0,1,0,0,2,2,2,0,1,1,2,,,,,,535.47426512,546.9415341999993,546.9748889999992,547.4820886999987,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,music\Q3\MT0005981667.wav,1,0,1,0,0,2,2,2,0,2,2,0,,,,,,547.4912769600004,558.9419509999989,558.9935650999996,559.4937661000004,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,music\Q4\MT0007342701.wav,1,0,1,0,0,3,3,3,0,0,0,0,,559.4937661000004,571.4423333399993,571.5090526999993,583.4430971999991,595.4757692200006,606.943641599999,606.9833854999997,607.4848236999987,583.4430971999991,595.472651099999,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,music\Q4\MT0033410438.wav,1,0,1,0,0,3,3,3,0,1,1,1,,,,,,607.49342066,618.9440840999996,619.0101316,619.4683179999993,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,music\Q4\MT0001877603.wav,1,0,1,0,0,3,3,3,0,2,2,2,,,,,,619.4772500200003,630.9445126999999,630.9829943000004,631.5727401999993,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,16,2,True,2023-04-17_15h45.24.176,BrainplaybackQuadrants,2022.2.4,59.95182271527042,
,,,,,,,,,,,,,,,,,,,,,,,,,631.5727401999993,655.5454193000005,655.5787315999987,656.5454773000001,,,,,,,,
